title,rank,date,artist,url,region,chart,trend,streams
Heathens,43,2017.1.5,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_DOWN,3399
I Took A Pill In Ibiza - Seeb Remix,44,2017.1.5,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,MOVE_DOWN,3363
Chantaje (feat. Maluma),45,2017.1.5,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_UP,3288
___,46,2017.1.5,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_DOWN,3249
Alone,47,2017.1.5,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_UP,3084
¢ã_¸ã_,48,2017.1.5,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_UP,3053
Sorry,49,2017.1.5,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_DOWN,3024
The Beginning,50,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,SAME_POSITION,2888
Now and Later,51,2017.1.5,Sage The Gemini,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,Japan,top200,MOVE_UP,2686
Hear Me Now,52,2017.1.5,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_DOWN,2514
Bad and Boujee (feat. Lil Uzi Vert),53,2017.1.5,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_UP,2346
Broccoli (feat. Lil Yachty),54,2017.1.5,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_DOWN,2284
STAY TUNE,55,2017.1.5,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_UP,2234
Magic!,56,2017.1.5,Kan Sano,https://open.spotify.com/track/66kbj46CGzuf3sR1HzoMR0,Japan,top200,MOVE_UP,2199
MINT,57,2017.1.5,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_UP,2165
Sweet Sunshine,58,2017.1.5,Chara,https://open.spotify.com/track/0ygy76DNIhBxA21EtboW5G,Japan,top200,MOVE_UP,2122
Burning Love,59,2017.1.5,OKAMOTO'S,https://open.spotify.com/track/1Djm0wr3xoD3L0C6NczkvG,Japan,top200,MOVE_UP,2113
Re:make,60,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,MOVE_UP,2108
What Do You Mean?,61,2017.1.5,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,2078
_ªã_,62,2017.1.5,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_UP,2074
Caroline,63,2017.1.5,AminÃ©,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,Japan,top200,MOVE_DOWN,2068
Love Yourself,64,2017.1.5,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_DOWN,2002
The Greatest (feat. Kendrick Lamar),65,2017.1.5,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Japan,top200,MOVE_UP,1972
Kanzen kankaku Dreamer,66,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_UP,1898
Nowhereland [type A],67,2017.1.5,The Hotpantz,https://open.spotify.com/track/5jHdhhlCyI5Oxf4eta0jnV,Japan,top200,MOVE_UP,1895
Clock Strikes,68,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_UP,1860
ReggaetÃ³n Lento (Bailemos),69,2017.1.5,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,MOVE_DOWN,1859
Water Under the Bridge,70,2017.1.5,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Japan,top200,MOVE_DOWN,1854
DREAM,71,2017.1.5,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_UP,1851
Sugar,72,2017.1.5,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1786
Setting Fires,73,2017.1.5,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_DOWN,1782
ªã_¤ã_ (2016 Version) - 2016 Rerecorded,74,2017.1.5,ASIAN KUNG-FU GENERATION,https://open.spotify.com/track/00sHjhTQCLaGUw0OJvmpVB,Japan,top200,MOVE_UP,1780
SSWB,75,2017.1.5,D.A.N.,https://open.spotify.com/track/4mlOZkNUUTsod7qlbsNdIL,Japan,top200,MOVE_DOWN,1774
Safari,76,2017.1.5,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Japan,top200,MOVE_DOWN,1718
A.I. am Human,77,2017.1.5,Monkey Majik,https://open.spotify.com/track/4JnIqjjkvaepfs6yeQGM8F,Japan,top200,SAME_POSITION,1711
__ªã__,78,2017.1.5,AAA,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,Japan,top200,MOVE_UP,1710
Otra vez (feat. J Balvin),79,2017.1.5,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Japan,top200,MOVE_DOWN,1685
Alone,80,2017.1.5,yahyel,https://open.spotify.com/track/2Ekd1iOmA0K8k8IsqfSv59,Japan,top200,MOVE_UP,1661
Vente Pa' Ca (feat. Maluma),81,2017.1.5,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Japan,top200,MOVE_DOWN,1613
__¬ã_¤ã_¼ã_,82,2017.1.5,Sayuri,https://open.spotify.com/track/5vtLXpEFodhNcTzlOWWK0v,Japan,top200,MOVE_UP,1600
Lot to Learn,83,2017.1.5,Luke Christopher,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,Japan,top200,MOVE_UP,1579
Tomorrowland,84,2017.1.5,SALU,https://open.spotify.com/track/31JwysGj6E03IrYus7Jqvs,Japan,top200,MOVE_UP,1578
That's What I Like,85,2017.1.5,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Japan,top200,MOVE_UP,1545
The Greatest,86,2017.1.5,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,1523
I Got You,87,2017.1.5,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Japan,top200,MOVE_DOWN,1500
Work,88,2017.1.5,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,MOVE_DOWN,1497
C'est la vie,89,2017.1.5,"Kan Sano, Tavito Nanao",https://open.spotify.com/track/1xrRbb2LVXtQBO6nYQ6vA6,Japan,top200,MOVE_UP,1496
Uptown Funk (feat. Bruno Mars),90,2017.1.5,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Japan,top200,MOVE_DOWN,1474
Perfect Strangers,91,2017.1.5,"Jonas Blue, JP Cooper",https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,Japan,top200,SAME_POSITION,1462
___,92,2017.1.5,Ketsumeishi,https://open.spotify.com/track/4HeAeBch9lYc4IeF4w33fV,Japan,top200,MOVE_UP,1451
Versace on the Floor,93,2017.1.5,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Japan,top200,MOVE_DOWN,1439
__¨é_ç©,94,2017.1.5,AAA,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,Japan,top200,MOVE_UP,1422
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),95,2017.1.5,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Japan,top200,MOVE_DOWN,1380
Trust Nobody (feat. Selena Gomez & Tory Lanez),96,2017.1.5,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Japan,top200,MOVE_UP,1309
Hymn for the Weekend - Seeb Remix,97,2017.1.5,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Japan,top200,MOVE_UP,1301
Into You,98,2017.1.5,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_DOWN,1300
Cake By The Ocean,99,2017.1.5,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Japan,top200,MOVE_DOWN,1286
Answer is near,100,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/3N29lMZHMKTVGXUN5aqzl5,Japan,top200,MOVE_UP,1245
Waste of Time,101,2017.1.5,DYGL,https://open.spotify.com/track/6uXv2CS9vp2UmPm9NukrKg,Japan,top200,MOVE_UP,1244
Rooting For You,102,2017.1.5,London Grammar,https://open.spotify.com/track/2nAAFnHiXRdWhsqoeqhhnr,Japan,top200,MOVE_DOWN,1241
Party Monster,103,2017.1.5,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_UP,1240
NEW,104,2017.1.5,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,MOVE_UP,1193
Rockin,105,2017.1.5,The Weeknd,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,Japan,top200,MOVE_UP,1179
Lean On (feat. M_ & DJ Snake),106,2017.1.5,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Japan,top200,MOVE_UP,1176
Cry out,107,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,Japan,top200,MOVE_DOWN,1157
Solo Dance,108,2017.1.5,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Japan,top200,NEW_ENTRY,1138
Final Song - Diplo & Jauz Remix,109,2017.1.5,M_,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,Japan,top200,MOVE_DOWN,1119
Deeper Deeper,110,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/3fSdTVHwb8ZyiYAFSE00qd,Japan,top200,MOVE_UP,1109
FXXK IT,111,2017.1.5,BIGBANG,https://open.spotify.com/track/0YVsrgp4OOUhFuYMAVQazV,Japan,top200,MOVE_UP,1109
Shout Out to My Ex,112,2017.1.5,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Japan,top200,MOVE_UP,1102
¶ã__,113,2017.1.5,Aimer,https://open.spotify.com/track/4r20tmzg4tfon0Kg0yxB91,Japan,top200,MOVE_UP,1094
Told U So,114,2017.1.5,illion,https://open.spotify.com/track/4DHPv00eRJm9YVAnh7LGeM,Japan,top200,MOVE_DOWN,1089
Next to You,115,2017.1.5,RIRI,https://open.spotify.com/track/2wNUeIyNEZLRTIj93NCQBF,Japan,top200,NEW_ENTRY,1087
e of s,116,2017.1.5,SawanoHiroyuki[nZk]:mizuki,https://open.spotify.com/track/0qgQX6ItodvWHn98hcsPs6,Japan,top200,MOVE_DOWN,1083
__,117,2017.1.5,Harukatomiyuki,https://open.spotify.com/track/7tLZeEWanOPa7xBX1Ggv14,Japan,top200,MOVE_UP,1082
ä¼__,118,2017.1.5,RADWIMPS,https://open.spotify.com/track/6X4ltfmOmHgbQxiMNbJ0Bw,Japan,top200,MOVE_UP,1080
¹ã___«ã_,119,2017.1.5,PASSEPIED,https://open.spotify.com/track/1aTEygvJz9cA86mzGxJVAT,Japan,top200,MOVE_UP,1075
__ç¾__,120,2017.1.5,RADWIMPS,https://open.spotify.com/track/7omUuXZu2DVHqYRUkdOENh,Japan,top200,MOVE_UP,1074
Just the Way You Are,121,2017.1.5,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,Japan,top200,NEW_ENTRY,1072
HOME,122,2017.1.5,Shota Shimizu,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,Japan,top200,MOVE_UP,1060
Good Goodbye,123,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/0TNPUcwPmB1FTphS3fPcRi,Japan,top200,SAME_POSITION,1058
___¼ã_,124,2017.1.5,Natsuko Nisshoku,https://open.spotify.com/track/1IdfNK8vELG16WYLJDwHYt,Japan,top200,MOVE_DOWN,1054
BANG BANG BANG - KR Ver.,125,2017.1.5,BIGBANG,https://open.spotify.com/track/6iu311jZAJFLPgoIWgrA72,Japan,top200,NEW_ENTRY,1050
BANQUET,126,2017.1.5,HARUHI,https://open.spotify.com/track/2UOlfVrG2YyrS6TxqChzXo,Japan,top200,MOVE_DOWN,1035
æ¶__ªã_ä¸__,127,2017.1.5,AAA,https://open.spotify.com/track/3glfyV9FhK872pJcAtOjeI,Japan,top200,NEW_ENTRY,1033
See You Again (feat. Charlie Puth),128,2017.1.5,Wiz Khalifa,https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z,Japan,top200,MOVE_DOWN,1032
__ªã_¼ã_,129,2017.1.5,Fujifabric,https://open.spotify.com/track/4OfgtQRrjlvTWi7FgGfV37,Japan,top200,NEW_ENTRY,1029
All Time Low,130,2017.1.5,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Japan,top200,NEW_ENTRY,1028
Beautiful Now,131,2017.1.5,"Zedd, Jon Bellion",https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh,Japan,top200,MOVE_UP,1027
STAY GOLD,132,2017.1.5,Taichi Mukai,https://open.spotify.com/track/3FzTvIbAzuhVcYggRKC32B,Japan,top200,NEW_ENTRY,1021
µã___ - ä¸__ä¸åº¦ã___er.,133,2017.1.5,RADWIMPS,https://open.spotify.com/track/6FZGeOJzBQ6KI8lyqaztae,Japan,top200,MOVE_DOWN,1013
__è«,134,2017.1.5,RADWIMPS,https://open.spotify.com/track/5vmbOCBlB2Vo6ROsQG02no,Japan,top200,MOVE_DOWN,1005
Closer,1,2017.1.6,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,8189
Let Me Love You,2,2017.1.6,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,SAME_POSITION,6798
Don't Wanna Know,3,2017.1.6,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,SAME_POSITION,6573
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4,2017.1.6,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,SAME_POSITION,6160
24K Magic,5,2017.1.6,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,SAME_POSITION,5945
Starboy,6,2017.1.6,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,SAME_POSITION,5870
I Feel It Coming,7,2017.1.6,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,SAME_POSITION,5775
Call On Me - Ryan Riback Extended Remix,8,2017.1.6,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,SAME_POSITION,5687
Just Hold On,9,2017.1.6,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,SAME_POSITION,5466
Cold Water (feat. Justin Bieber & M_),10,2017.1.6,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,SAME_POSITION,5231
Rockabye (feat. Sean Paul & Anne-Marie),11,2017.1.6,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_UP,5052
Say You Won't Let Go,12,2017.1.6,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_DOWN,5037
My Boo,13,2017.1.6,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_DOWN,4808
All We Know,14,2017.1.6,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_UP,4792
Side To Side,15,2017.1.6,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,SAME_POSITION,4739
Bad Things (with Camila Cabello),16,2017.1.6,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_DOWN,4684
In the Name of Love,17,2017.1.6,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_DOWN,4683
Shape of You,18,2017.1.6,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Japan,top200,NEW_ENTRY,4639
Shed a Light,19,2017.1.6,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,SAME_POSITION,4454
By Your Side,20,2017.1.6,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_DOWN,4390
Castle on the Hill,21,2017.1.6,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Japan,top200,NEW_ENTRY,4354
The Mack,22,2017.1.6,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_UP,4273
Starving,23,2017.1.6,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,4234
Love Me Now,24,2017.1.6,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_DOWN,4153
Don't Let Me Down (feat. Daya),25,2017.1.6,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,SAME_POSITION,4032
All Night,26,2017.1.6,"The Vamps, Matoma",https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,Japan,top200,MOVE_DOWN,3925
ªã_§ã_ªã_ - movie ver.,27,2017.1.6,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,3921
We Don't Talk Anymore (feat. Selena Gomez),28,2017.1.6,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_UP,3902
Fake Love,29,2017.1.6,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_DOWN,3880
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",30,2017.1.6,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_DOWN,3842
Wherever you are,31,2017.1.6,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_DOWN,3806
I Would Like,32,2017.1.6,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_DOWN,3786
One Dance,33,2017.1.6,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_DOWN,3753
Treat You Better,34,2017.1.6,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_UP,3731
This Is What You Came For (feat. Rihanna),35,2017.1.6,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_UP,3702
Cheap Thrills,36,2017.1.6,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_DOWN,3668
NANIMONO (feat. ç±³æ´¥_¸«),37,2017.1.6,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_DOWN,3664
Scars To Your Beautiful,38,2017.1.6,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_DOWN,3573
My Way,39,2017.1.6,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,MOVE_DOWN,3568
___»ã_,40,2017.1.6,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,MOVE_DOWN,3418
Mercy,41,2017.1.6,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_DOWN,3418
Black Beatles,42,2017.1.6,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_DOWN,3333
Heathens,43,2017.1.6,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,SAME_POSITION,3305
I Took A Pill In Ibiza - Seeb Remix,44,2017.1.6,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,SAME_POSITION,3288
___,45,2017.1.6,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_UP,3214
Welcome to TOKYO,46,2017.1.6,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_DOWN,3166
Chantaje (feat. Maluma),47,2017.1.6,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,MOVE_DOWN,3094
Alone,48,2017.1.6,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Japan,top200,MOVE_DOWN,3071
¢ã_¸ã_,49,2017.1.6,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_DOWN,2905
Sorry,50,2017.1.6,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_DOWN,2893
Work from Home (feat. Ty Dolla $ign),51,2017.1.6,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_DOWN,2856
The Beginning,52,2017.1.6,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,MOVE_DOWN,2722
Hear Me Now,53,2017.1.6,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_DOWN,2478
Now and Later,54,2017.1.6,Sage The Gemini,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,Japan,top200,MOVE_DOWN,2458
The Greatest (feat. Kendrick Lamar),55,2017.1.6,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Japan,top200,MOVE_UP,2440
Bad and Boujee (feat. Lil Uzi Vert),56,2017.1.6,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_DOWN,2416
Broccoli (feat. Lil Yachty),57,2017.1.6,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_DOWN,2353
STAY TUNE,58,2017.1.6,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_DOWN,2119
Caroline,59,2017.1.6,AminÃ©,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,Japan,top200,MOVE_UP,2012
Burning Love,60,2017.1.6,OKAMOTO'S,https://open.spotify.com/track/1Djm0wr3xoD3L0C6NczkvG,Japan,top200,MOVE_DOWN,1987
Sweet Sunshine,61,2017.1.6,Chara,https://open.spotify.com/track/0ygy76DNIhBxA21EtboW5G,Japan,top200,MOVE_DOWN,1962
What Do You Mean?,62,2017.1.6,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,1914
Love Yourself,63,2017.1.6,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_UP,1910
Re:make,64,2017.1.6,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,MOVE_DOWN,1835
_ªã_,65,2017.1.6,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_DOWN,1829
MINT,66,2017.1.6,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_DOWN,1827
SSWB,67,2017.1.6,D.A.N.,https://open.spotify.com/track/4mlOZkNUUTsod7qlbsNdIL,Japan,top200,MOVE_UP,1817
Magic!,68,2017.1.6,Kan Sano,https://open.spotify.com/track/66kbj46CGzuf3sR1HzoMR0,Japan,top200,MOVE_DOWN,1806
ReggaetÃ³n Lento (Bailemos),69,2017.1.6,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,SAME_POSITION,1787
Kanzen kankaku Dreamer,70,2017.1.6,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_DOWN,1704
Water Under the Bridge,71,2017.1.6,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Japan,top200,MOVE_DOWN,1646
Safari,72,2017.1.6,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Japan,top200,MOVE_UP,1646
Sugar,73,2017.1.6,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1645
Clock Strikes,74,2017.1.6,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_DOWN,1645
Nowhereland [type A],75,2017.1.6,The Hotpantz,https://open.spotify.com/track/5jHdhhlCyI5Oxf4eta0jnV,Japan,top200,MOVE_DOWN,1627
Otra vez (feat. J Balvin),76,2017.1.6,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Japan,top200,MOVE_UP,1622
Setting Fires,77,2017.1.6,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_DOWN,1618
Vente Pa' Ca (feat. Maluma),78,2017.1.6,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Japan,top200,MOVE_UP,1585
DREAM,79,2017.1.6,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_DOWN,1578
